timestamp,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,dist_to_upper_band,dist_to_lower_band,ema_21,atr,atr_norm_volume,obv,returns,label,avg_sentiment
2025-07-10 15:15:00,110994.83,111360.27,110994.83,111331.14,157.22996,57.37067089575167,-20.38556465844158,-84.21339844944305,63.82783379100147,110704.80224961144,110998.1365,111291.47075038854,0.528539054146284,1.0676178277151571,-0.0003563176449235,0.005625899010722,111055.67857901624,268.36478585117123,0.5858814877716334,-167.48635999999976,0.0030299609450277,1,
2025-07-10 15:30:00,111331.14,111408.24,111092.0,111178.47,146.66235,52.87454804936199,-8.92909943255654,-69.15653864606574,60.2274392135092,110707.5130659562,111009.85950000002,111312.20593404384,0.5447199652456233,0.7788365944073783,0.0012028941758582,0.004236044389204,111066.84143546932,272.08377049271536,0.5390338046786465,-314.14870999999977,-0.0013713144408653,1,
2025-07-10 15:45:00,111179.11,111408.41,111156.84,111408.4,94.01913,58.18907520988354,18.49051405703358,-51.62712810544589,70.11764216247946,110678.11876184316,111025.854,111373.58923815686,0.6264040773004979,1.0500535436495466,-0.0003124608363744,0.006554992605197,111097.892214063,270.50014569019623,0.3475751547567745,-220.1295799999997,0.0020681162458882,1,
2025-07-10 16:00:00,111408.4,111495.07,111322.32,111472.62,138.20685,59.56081226844851,44.88536207244033,-32.32463006986865,77.20999214230898,110647.05027615858,111045.4105,111443.77072384142,0.7174726484376711,1.0362100360829007,-0.0002588014541918,0.0074060313989337,111131.95837642092,262.9973049573738,0.5255067158288955,-81.92272999999975,0.0005764376833343,1,
2025-07-10 18:45:00,113059.34,113450.0,112985.64,113420.0,270.53885,70.01567669451256,606.6534369988658,514.6591606859973,91.99427631286846,110188.16089654744,112277.922,114367.68310345255,3.7224791236385046,0.773255636281378,0.008355520220883,0.0284944375194195,112498.3150045539,378.88063979301415,0.7140477015341765,4213.925001,0.0031900949704901,1,
2025-07-10 19:00:00,113420.01,113680.0,113420.0,113649.97,280.67319,72.28360173962592,618.7713402081863,535.4815965904352,83.28974361775113,110308.39947777844,112405.665,114502.93052222152,3.731601111423593,0.79664937195982,0.0075051539584351,0.029402300081747,112603.0109132308,370.1398874876463,0.7582894994243701,4494.598190999999,0.0020275965438194,1,
2025-07-10 19:15:00,113649.97,113664.18,113340.61,113340.61,220.37122,65.14529572221264,596.5356080763595,547.6923988876201,48.843209188739365,110518.62762372392,112529.0955,114539.5633762761,3.573240977976382,0.7018222995691746,0.010578321188461,0.0248982458827076,112670.06537566436,366.72298047686496,0.6009201269946112,4274.226970999999,-0.0027220420735702,1,
2025-07-10 19:30:00,113340.61,113340.62,113098.45,113262.98,257.52018,63.45193167001139,566.1236172827339,551.378642566643,14.744974716090953,110723.64997564263,112639.2455,114554.84102435736,3.4012932452701308,0.6628043321434564,0.011405854095993,0.0224197705583709,112723.96670514945,357.60205160181783,0.720130600052438,4016.706790999999,-0.0006849266119178,1,
2025-07-10 19:45:00,113262.97,113411.34,113113.96,113301.81,187.92718,63.95661084543898,538.9425576320937,548.8914255797331,-9.948867947639428,110917.74441019008,112741.95750000002,114566.17058980996,3.236085535963737,0.6534504118864501,0.0111592267573656,0.021041725545337,112776.4979137722,353.1999593083956,0.5320702198493513,4204.633970999999,0.000342830464111,1,
2025-07-10 20:00:00,113301.8,113500.0,113270.98,113432.67,95.18564,65.67674995263417,521.9440344570176,543.50194735519,-21.557912898172503,111204.5579012574,112863.8495,114523.14109874264,2.9403420246491305,0.6714046224397892,0.0096133776868924,0.0196425959006572,112836.1499216111,344.1378180084275,0.2765916299198161,4299.819610999999,0.0011549683098619,1,
2025-07-10 20:15:00,113432.68,113499.99,113374.55,113447.54,165.37464,65.87604022742022,503.8642338559439,535.5744046553409,-31.71017079939702,111450.8685394598,112969.6695,114488.4704605402,2.6888650152954363,0.6573183426977905,0.0091754343949652,0.0175999537807534,112891.73083782828,328.20280949142847,0.5038794160728202,4465.194250999999,0.0001310909811078,1,
2025-07-10 20:30:00,113447.54,113566.31,113375.45,113566.3,150.54334,67.49910882415568,493.43083755760745,527.1456912357942,-33.71485367818673,111793.20086186982,113089.061,114384.92113813016,2.291751521626253,0.6841398565931028,0.0072083103713879,0.0156128987043708,112953.0553071166,318.2099173315575,0.4730944316959863,4615.737590999999,0.0010468274587531,1,
2025-07-10 20:45:00,113566.31,113580.0,113429.04,113493.16,143.71047,65.43488748098163,473.79885085597925,516.4763231598313,-42.67747230385203,112142.8104584182,113193.299,114243.7875415818,1.85609669629262,0.6427245458329689,0.006613857095721,0.0118980698183204,113002.15573374236,306.0571865593532,0.4695543065515648,4472.027120999999,-0.0006440290825711,1,
2025-07-10 21:00:00,113493.16,113700.0,113385.36,113667.39,140.02582,67.94936376747063,466.9169370486343,506.5644459375919,-39.647508888957645,112590.18321368784,113303.0375,114015.89178631216,1.2583145201418888,0.7555588898012502,0.0030659786092753,0.0094768322410864,113062.6315761294,306.6800634977286,0.4565859886781884,4612.052940999999,0.0015351585945795,1,
2025-07-11 14:30:00,117925.27,118158.35,117822.58,118028.6,169.66471,55.25223629959772,77.21497458283557,102.55477697734696,-25.339802394511395,117451.30631576556,117915.1895,118379.07268423446,0.7868081901941083,0.6222403655212896,0.0029693877944367,0.0048911338797075,117850.98730970816,359.34141334999134,0.4721546242563196,12556.990002999995,0.0008762328888456,0,
2025-07-14 02:45:00,119746.11,119999.0,119480.0,119647.88,309.60965,62.89750440880928,207.1077786168171,129.74255157602528,77.36522704079181,118208.60096386148,119022.581,119836.56103613852,1.3677741304207272,0.8840997151271546,0.0015769693214666,0.0120292899141926,119159.8754166579,324.5007086569693,0.9541108593611402,15116.993429999997,-0.0008204023646026,1,
2025-07-14 03:00:00,119647.88,119946.7,119592.7,119872.13,177.87412,66.39861907073679,236.5945847396069,151.11295820874162,85.48162653086533,118253.00858856086,119095.7395,119938.47041143914,1.415215884257789,0.9606396237881908,0.0005534264840303,0.0135070713387602,119224.62583332536,326.60780089576025,0.5446107518318893,15294.867549999995,0.0018742496732913,1,
2025-07-14 03:15:00,119872.13,119964.02,119791.11,119925.49,137.99496,67.19194517807192,261.2571868615778,173.14180393930886,88.11538292226894,118313.32158693289,119170.789,120028.25641306712,1.4390563665180052,0.940075615993666,0.0008569188507556,0.0134430838103486,119288.34075756853,315.62938654604875,0.4372056781850609,15432.862509999995,0.0004451410014989,1,
2025-07-14 12:45:00,121878.95,121932.82,121800.0,121918.0,261.83212,53.88495494301906,58.73129774871632,130.66805210370336,-71.93675435498704,121334.3370506254,121982.3595,122630.38194937458,1.0624855135296705,0.4503416123452938,0.0058431236517543,0.0047873402563575,121833.42739222648,305.6542357886416,0.8566284688462672,19333.158347,0.0003203998721683,0,
2025-07-14 13:00:00,121918.01,121965.41,121811.87,121902.34,219.46202,53.46749248747506,59.69777089597483,116.47399586215766,-56.77622496618284,121337.9183132528,121957.4765,122577.03468674717,1.0160232968532723,0.4555033722583245,0.0055347148114398,0.0046301136364337,121839.69217475136,294.7889332323099,0.7444717058867738,19113.696326999994,-0.0001284469889598,0,
2025-07-14 13:15:00,121902.35,121902.35,121605.29,121720.01,211.39822,48.73349010759823,45.2298194199393,102.225160573714,-56.9953411537747,121334.48610837986,121921.87750000002,122509.26889162016,0.9635537176175069,0.3281661062113742,0.0064842164539764,0.0031673008539855,121828.81197704667,294.9511522871458,0.7167228144753816,18902.298106999995,-0.0014957054967115,0,
2025-07-14 13:30:00,121720.0,121854.77,121188.0,121811.67,350.86799,51.078500745350894,40.69099909633224,89.91832827823765,-49.22732918190542,121398.85010644703,121879.4025,122359.95489355296,0.7885703140905431,0.4295264149042958,0.0045010867477062,0.0033890011815203,121827.253615497,321.5096414094946,1.0913140534815653,19253.166097,0.0007530397015249,0,
2025-07-14 13:45:00,121811.68,122120.0,121583.24,121710.64,370.12202,48.4479789028042,28.611854978458723,77.65703361828187,-49.04517863982315,121473.41082160392,121836.0345,122198.65817839606,0.5952650706077651,0.3271010589343849,0.0040096591259076,0.0019491244019098,121816.65237772452,336.8846670231026,1.098660925326762,18883.044076999995,-0.0008293950817683,0,
2025-07-14 14:00:00,121710.64,121904.52,121515.25,121787.73,202.68009,50.54103639915685,24.97170668121544,67.11996823086858,-42.14826154965314,121503.25906606224,121813.03900000002,122122.8189339378,0.5086153936899671,0.4591500332537578,0.0027514178475763,0.0023357930551604,121814.02307065866,340.6264765214529,0.5950215381664117,19085.724167,0.0006333875164898,0,
2025-07-14 14:15:00,121787.73,121990.42,121150.0,121476.0,231.80419,42.947581588631714,-3.032189639212447,53.08953665685237,-56.12172629606482,121457.88672147151,121786.172,122114.45727852844,0.5391174927946059,0.0275877106181312,0.0052558306046334,0.0001491099355302,121783.2937005988,376.3260139127794,0.6159664265296445,18853.919977,-0.0025596174590001,0,
2025-07-14 14:30:00,121476.01,121502.21,120704.0,120901.86,882.63774,33.08745445411415,-70.73835126188351,28.3239590731052,-99.06231033498872,121238.34656109584,121731.2645,122224.18243890416,0.8098460833850171,-0.3413210745016937,0.0109371554656326,-0.0027831380021436,121703.16336418071,406.4605843475827,2.171521111737656,17971.282237,-0.004726365701867,0,
2025-07-14 14:45:00,120901.86,121194.0,120600.0,121158.89,538.81925,39.755684446464,-102.4745365644194,2.1642599456002785,-104.63879651001967,121151.92017183884,121690.522,122229.12382816114,0.8851993060908175,0.0064702975340289,0.0088333082959174,5.752634545553408e-05,121653.683967437,419.8562568941845,1.2833421942686387,18510.101487,0.0021259391708283,0,
2025-07-14 15:00:00,121158.88,121176.26,120446.25,120720.02,487.83678,33.59876951757249,-161.1808408719371,-30.5047602179072,-130.6760806540299,120955.05486106317,121636.6355,122318.21613893684,1.120683149669718,-0.1724189682308035,0.0132388657567886,-0.0019469418665036,121568.80542494274,442.0100956874576,1.1036779131509842,18022.264707,-0.0036222682462673,0,
2025-07-14 23:15:00,119961.93,119961.93,119784.99,119806.65,85.7386,42.101536395337085,-107.91691300547971,-143.09580537346636,35.178892367986634,119613.061406251,119964.7925,120316.523593749,0.586390534121078,0.2751940291737891,0.004255803778413,0.0016158418063519,120072.34517798046,302.0840188573804,0.2838236869474345,15636.411297000002,-0.0012943273998948,0,
2025-07-14 23:30:00,119806.65,119973.92,119802.74,119843.59,66.67303,43.10368074014468,-113.8645169405645,-137.249547686886,23.38503074632149,119609.49531331722,119963.1565,120316.81768668276,0.5896163405516484,0.3309589735850072,0.0039487108712512,0.0019533350651692,120051.54925270952,292.7337317961384,0.2277599837603666,15703.084327000002,0.0003083301302557,0,
2025-07-14 23:45:00,119843.59,119871.19,119766.05,119841.18,74.09093,43.05132616862047,-117.41896997301956,-133.2834321441127,15.864462171093152,119645.22707947787,119972.9685,120300.70992052212,0.5463587750137706,0.2989443937387347,0.0038344909531276,0.0016351050659057,120032.42477519046,279.3341795249856,0.2652411893381375,15628.993397000002,-2.0109544448754235e-05,0,
2025-07-15 00:00:00,119841.17,119850.77,119620.0,119627.47,113.9639,38.57669027910701,-135.91378109563084,-133.80950193441635,-2.1042791612144924,119611.09473368325,119964.452,120317.80926631678,0.5891032892256657,0.0231709771918047,0.0057707420069719,0.0001368855022744,119995.6107047186,275.86530955891544,0.4131142845840904,15515.029497,-0.0017832768335558,0,
2025-07-15 00:15:00,119627.47,119940.83,119563.24,119880.75,138.29611,45.77062515492053,-128.6504703672399,-132.77769562098106,4.127225253741159,119624.00932845051,119969.4895,120314.96967154948,0.5759467227698476,0.3715707769826584,0.0036220967215293,0.002141633844879,119985.16882247145,283.13135887613555,0.4884521112354137,15653.325607,0.002117239460134,0,
2025-07-15 00:30:00,119880.75,119880.75,119110.0,119401.88,235.22606,36.95737953090289,-159.6941959177202,-138.1609956803289,-21.5332002373913,119528.08803618148,119948.982,120369.87596381851,0.7017883049953872,-0.1499285414270143,0.0081070412276465,-0.0010570020855742,119932.14256588311,317.96126181355453,0.7397947116524256,15418.099547,-0.0039945529202978,0,
2025-07-15 00:45:00,119401.88,119580.08,119327.54,119497.92,159.25588,39.47451457109319,-174.5350156975328,-145.4357996837697,-29.09921601376311,119462.28329108504,119926.9075,120391.53170891498,0.7748456432347754,0.0383500345345684,0.007478052412251,0.0002982203281443,119892.66778716649,313.28831454115834,0.5083364830675091,15577.355427,0.0008043424441892,0,
2025-07-15 01:00:00,119497.93,119537.22,119161.93,119199.99,189.18698,34.82875266912517,-207.9399313005415,-157.93662600712406,-50.00330529341744,119342.91481558415,119900.486,120458.0571844158,0.930056587787011,-0.1281673260553345,0.0105542557882413,-0.0011990337883766,119829.69707924228,317.71700635964766,0.5954575178951709,15388.168447,-0.0024931814712757,0,
2025-07-15 01:15:00,119199.99,119400.7,118760.01,119040.0,512.82861,32.60930467201463,-244.50492294049764,-175.25028539379878,-69.25463754669886,119183.48827811352,119853.4095,120523.33072188646,1.1179009836786835,-0.1070933965261369,0.0124607755534817,-0.0012053786803891,119757.90643567478,340.7865059053873,1.5048383698102672,14875.339837,-0.0013421980991776,0,
2025-07-15 01:30:00,119040.0,119462.37,119002.57,119278.38,264.2588,38.86085946796697,-251.3502591491269,-190.47028014486443,-60.87997900426251,119115.8593555618,119805.1295,120494.39964443822,1.150652142049078,0.117893285926861,0.0101948034877587,0.0013625322915871,119714.3131233407,349.2874697692874,0.756565359113939,15139.598637,0.0020025201612903,0,
2025-07-15 01:45:00,119278.38,119432.35,118352.09,118431.71,813.93755,28.68325483619685,-321.3896506613237,-216.6541542481563,-104.7354964131674,118826.15377295105,119718.3615,120610.56922704897,1.4905110893101692,-0.2210492921058146,0.0183975999928478,-0.0033305587916532,119597.71283940064,401.49979335719615,2.027242761930581,14325.661087,-0.0070982687725973,0,
2025-07-15 02:00:00,118431.71,118855.56,118142.0,118252.37,469.27082,27.066258356300235,-386.9075824653264,-250.70483989159032,-136.2027425737361,118544.51797997156,119638.709,120732.90002002844,1.82915885531404,-0.1334995328164749,0.0209765776366973,-0.0024705465097364,119475.40894490966,423.78980811739626,1.1073197396715233,13856.390267,-0.0015142903872621,0,
2025-07-15 02:30:00,117898.01,118283.76,117868.12,118245.42,393.06269,31.87162630618112,-488.028402946642,-331.99247834174366,-156.03592460489836,118034.56043517242,119446.696,120858.83156482756,2.364461491387888,0.0746598166916525,0.0221015880769638,0.0017832366346838,119233.2282189336,425.11457944816266,0.9246041161661194,13733.710007,0.0029466994396258,0,
2025-07-15 02:45:00,118245.42,118434.63,118173.23,118251.05,452.66335,31.99221131076819,-502.33345263988303,-366.0606732013715,-136.27277943851152,117881.35552005297,119357.4995,120833.64347994706,2.4734834193590887,0.1252230422537479,0.0218399200679153,0.0031263526196769,119143.93928993963,413.4206809161517,1.0949218819844366,14186.373357,4.7612837774213546e-05,0,
2025-07-15 12:45:00,116533.56,117409.5,116533.55,117204.18,428.7806,52.62158508098514,-132.43547437444795,-198.2635774420501,65.82810306760217,116489.71538934462,116881.54,117273.3646106554,0.6704644902101481,0.9117148224307826,0.0005902913245534,0.0060958970119953,116966.12334231866,410.5563664304484,1.0443891145276856,9761.404036999998,0.0057548233963522,0,
2025-07-15 13:00:00,117204.18,118132.6,117157.25,118055.48,672.35854,63.47668961468724,-30.84184311827994,-164.7792305772961,133.93738745901615,116303.52456777552,116944.8975,117586.27043222448,1.096880575271745,1.3657852898064715,-0.0039744835883561,0.0148401025706258,117065.15576574425,450.8987688282739,1.4911518648569866,10433.762576999998,0.0072633928243857,0,
2025-07-15 13:15:00,118055.48,118080.14,117551.8,117688.39,382.92195,57.372451142043154,19.82224795842194,-127.85893487015248,147.68118282857444,116272.3403500112,116987.817,117703.29364998885,1.223164374438786,0.9895848103574976,0.0001266365355905,0.0120321949343415,117121.81342340384,456.4302853405398,0.8389494788109958,10050.840626999998,-0.003109470225355,0,
2025-07-15 13:30:00,117688.39,118490.71,117528.58,118282.96,520.94983,63.49563309351808,106.72052731527948,-80.9430424330661,187.6635697483456,116154.79522430968,117060.752,117966.70877569032,1.5478403482156462,1.1745399078607766,-0.0026736837183451,0.0179921501431002,117227.3722030944,492.5516935305016,1.0576551392320812,10571.790456999996,0.0050520701319816,0,
2025-07-15 13:45:00,118282.96,118413.13,117907.11,118088.13,633.83316,60.43230519473801,158.04504216961504,-33.14542551252987,191.1904676821449,116126.96985664673,117126.285,118125.6001433533,1.7063892077739702,0.9812520886916836,0.0003173066027321,0.0166075975913353,117305.622911904,493.5137154211803,1.2843273453080564,9937.957296999995,-0.0016471518805414,0,
2025-07-15 14:00:00,118088.13,118458.31,117992.42,118381.32,431.96534,63.301597504430255,219.8438496233576,17.45242951464761,202.39142010870992,116049.3151997612,117188.65,118327.9848002388,1.944445644247644,1.0234062892444018,-0.0004505372955902,0.0196990944199542,117403.41355627635,491.5405928910959,0.8787989155876386,10369.922636999998,0.0024828066969981,0,
2025-07-15 14:15:00,118381.31,118388.66,117566.69,117566.7,378.46396,52.01520909428727,200.77244407146645,54.116432426011386,146.65601164545507,116072.85657211654,117218.7365,118364.61642788346,1.9551139384333205,0.6518324440165018,0.0067869254464356,0.012706348208153,117418.25777843306,515.1426933988748,0.7346779151673912,9991.458677,-0.0068813221545427,0,
2025-07-15 16:30:00,116876.01,117700.0,116876.0,117665.27,285.22602,56.98743867681654,-88.07144360289385,-107.46406319859288,19.392619595699017,115685.1949244805,117119.8175,118554.44007551952,2.449837450471616,0.6901031355938618,0.0075567758907917,0.0168280332465093,117000.50234315053,584.1364461264806,0.4882866355821277,9585.409196999995,0.0067530545193197,0,
2025-07-16 20:30:00,119597.79,119933.89,119500.0,119920.71,136.91064,61.31998631165583,166.64115557147306,142.24031735274596,24.400838218727102,118750.06238918273,119285.224,119820.38561081728,0.8972806402531042,1.0937327969298083,-0.0008365893529377,0.0097618468971479,119271.37662591304,430.02950186649673,0.318374993821945,10315.09236699999,0.0027000498922262,0,
